,Unnamed: 0,rating,header,review
2355,2355,Без оценки,01.10.2019 Целый день не работает интернет банк,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							01.10.2019 Целый день не работает интернет банк, приложение. В интернет банке постоянная ""Внутреняя ошибка авторизации"". Иногда отображается сообщение что интерент банк будет недоступен 15 минут. Никакой информации о сроках восстановления системы, в техподдержку дозвониться невозможно, ожидание более 10 минут и так минут 20, ответа не дождалась. Также в приложении исчезла возможность выбора даты для частичного погашения ипотеки. Поле перестало быть доступным для выбора.
						</div>"
2369,2369,Без оценки,Отказ в проведении платежа,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Открыт банковский счет в Санкт-Петербургский РФ АО «Россельхозбанк» в отделении на Комп в мае 2019 г. Движение по счету началось в июне 2019 г. Запрос  документов поступил в июле 2019  по «ФЗ-115». После предоставления документов  ни какого официального ответа от банка о результатах проверки не получили, банк-клиент отключили. <br><br>09.09.2019 года, Генеральный директор компании передал в Банк платежное поручение № 4012 от 06.09.2019 года, для исполнения платежа и перевода денежных средств  в пользу  контрагента-поставщика в рамках заключенного договора. На платежном поручении имеется отметка о приеме  от 09.09.19 г.  <br/><br/>Банк не исполнил принятое платежное поручение №4012 от 06.09.19 г., по контактному телефону и электронной почте организации ни кто из представителей банка не связался и не уведомил об отказе в проведении платежного поручения.   По Законодательству Российской Федерации, принятое платежное поручение должно быть  исполнено не позднее следующего дня за днем принятие платежного поручения, либо банк должен предоставить официальный ответ не позднее следующего дня за днем принятия платежного поручения.<br/><br/>23.09.19 была направлена Претензия  по электронной почте, указанной на сайте банка. Ответа не последовало. 24.09.19 г. также была направлена копия Претензии в Центральный  Банк Российской Федерации, обращение находится на рассмотрении. 25.09.19 г. генеральный директор повторно приехал в банк с платежным  поручение,  но его не приняли и общаться в отделении банка отказались.
						</br></br></div>"
2388,2388,Без оценки,Ложное приглашение,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							23.09 в понедельник заказал именную дебетовую карту. Менеджер Антонина сказала, что готовые привозят по четвергам и в ближайший не успеют. Во вторник карта появилась в ЛК, а 26.09 в четверг в 12:47 пришла СМС ""ваша карта... доставлена в отделение"". Отлично - подумал - банк ускорился! В пятницу 27.09 приехал в отделение, показал СМС. Выразил удивление, что пригласили досрочно. Менеджеры тоже выразили удивление и... не нашли карту! Пригласили в следующий четверг. К ним претензий нет - предупреждали. А вот руководство банка прошу обратить самое серьезное внимание на СМС-очный департамент и прочистить там все хорошенько, чтобы не свистел, не подавал неадекватных сигналов. <br/><br/>Здесь общую оценку давать не хочу - усреднять теплое и мягкое. Однако добросовестную работу одних портят другие. Если некоторые сотрудники банка не берегут мое время, то как они будут беречь мои деньги?
						</div>"
2393,2393,Без оценки,"Сами не звонят и не отвечают на звонки, решить проблему нет возможности","<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Под определенную покупку понадобилась карта из ассортимента банка, заказал её через мобильное приложение, через день пришел отказ, но тем не менее еще через день карта появилась в приложении в статусе ""заблокирована"".<br><br>Прошло 10 дней, срок покупки подходил, а карта всё не могла до меня дойти, поэтому пошел за ней в отделение сам. Попытался заказать аналогичную моментальной выдачи - сказали, что это невозможно, но моя именная уже в Вологде и завтра должна приехать. Мы вам позвоним завтра после 14 часов - пообещали они, и на всякий случай дали телефон офиса. На следующий день ждал звонка - не дождался, звонил сам на указанный номер несколько раз - трубку не берут. Но время тикает, ближе к вечеру опять иду ножками в отделение, и уже в отделении, пока жду очередь, звоню на номер - где-то тихо пиликает телефон, но трубку никто не берет. <br/><br/>Зачем давали номер - непонятно: вроде как пошли навстречу, пообещав позвонить и дав номер, но по факту и не звонят, и на звонки не отвечают. Подошла моя очередь - и что бы вы думали? Карта пришла. Но кто-то где-то не нажал кнопочку, и карта всё еще значится в статусе ""в транспортировке"". Карту мне выдали, и пообещали, что активируется на следующий рабочий день. В принципе, меня бы устроила активация утром, но не было уверенности, что это случится, поэтому после получения звоню на горячую линию и через 30 минут ожидания таки дозваниваюсь. Объясняю ситуацию, говорю, что у меня ноги, а мне домой срочно надо - и опять как будто бы идут на встречу, дают питерский номер и прямой добавочный номер, по которому надо позвонить в рабочее время, то есть уже завтра, и мне обязательно помогут.<br/><br/>На следующий день после 9 утра звоню на этот номер - попадаю действительно в РСХБ, просят набрать добавочный - набираю, но там что делают? Правильно - не отвечают. Звоню еще несколько раз в течение часа - безуспешно, а время оплаты моего заказа тем временем истекает. В последние минуты заказ отменяю, создаю новый, благо товар еще не закончился, и у меня есть еще сутки на оплату. Карта по-прежнему не активирована, хотя уже второй день у меня на руках, и почему-то мне кажется, что дело так и не сдвинется, потому что кто-то в банке забыл нажать кнопку ""карта прибыла в отделение"", и пока он об этом не вспомнит - не активируется, карта же еще в пути! А достучаться до второй линии поддержки невозможно.
						</br></br></div>"
2408,2408,Без оценки,Ошибка сотрудника,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							В августе 2019 года моя мама заключила с данным банком соглашение на потребительский кредит (1963071/0205). Ежемесячный платеж по кредиту около 12 тысяч рублей, дата списания 15 число каждого месяца. 13 сентября она посетила отделение банка в г. Люберцы для внесения платежа. Она хотела внести в общей сумме 15 тысяч рублей, из которых нужно было часть зачесть как ежемесячный платеж, а оставшуюся сумму как досрочное погашение. Сотрудник банка сделал расчет и она оплатила вышеуказанную сумму в кассу банка. 15 сентября произошло списание со счета и удивительным образом оказалось,что на счете недостаточно средств для оплаты ежемесячного платежа. <br/><br/>Далее стали поступать звонки от сотрудников банка на тему того,что она якобы нарушила условия договора и платеж просрочен. Она объясняла звонившим операторам,что внесла сумму даже больше,чем требовалось по договору. Разве сотрудники,которые видят информацию по счету о недостатке средств, не могут также посмотреть сколько всего средств на него поступило? Человек пожилой, звонки эти ее немало расстроили. Ей пришлось идти в банк,что бы разобраться в данной ситуации. Там ей пояснили,что сотрудник,который производил расчет сумм для планового платежа и для досрочного погашения ""просто ошибся"" и ей необходимо внести дополнительно 400 рублей через банкомат для полного списания платежа и устранения просрочки. При этом она еще получила штраф за просрочку. <br/><br/>Скажите,вы считаете это нормальная работа? Почему человек должен оплачивать какие-то штрафы и посещать лишний раз отделение из-за ошибки вашего сотрудника? Пусть сумма штрафа была копеечная, но сама система вашей работы нанесла человеку вред. На этом история не закончилась - сегодня ей снова позвонили из банка и оповестили о просроченном платеже. <br/><br/>Я очень прошу вас разобраться в данной ситуации - довести до сведения сотрудников,ответственных за такие звонки, что никаких просроченных платежей нет, а также провести беседу с сотрудниками, которые выписывают квитанции на внесение денежных средств на счет через кассу, ведь такая невнимательность ведет к очень неприятным последствиям для ваших клиентов.
						</div>"
2412,2412,Без оценки,Не зачислили всю сумму внесенную через банкомат,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							09 сентября 2019г. в 11 ч вносила сумму на карту через банкомат. Банкомат старого образца принимал по 1 купюре.  Приходилось сидеть, чуть ли не на корточках, что бы внести всю сумму. Очень неудобно и долго. Некоторые купюры банкомат забраковывал, но не возвращал!!! В итоге 6 тысяч не были зачислены на карту. Написала заявление - ответа нет. Зашла сегодня в офис - говорят у них всё сошлось и лишних денег нет! У них должна установлена камера в банкомате. Никто её не стал проверять.
						</div>"
2419,2419,Без оценки,Ускорение решения по заявлению,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-test=""responses-message"">
							Я В-н А.В. 10.09.2019 обратился в Тульский РФ АО Россельхозбанк с заявлением о неправомерном повышением процентой ставки по ипотечному кредиту № 1801051/0125 .Страховка была оплачена в надлежащий срок.<br/><br/>Прошу ускорить принятие решения по по моему заявлению,понизить процентную ставку и пересчитать необоснованно завышенный платеж,который я уплатил 09.09.2019 г
						</div>"
2420,2420,Без оценки,Банк  не выполняет  распоряжение клиента  о  переводе  между  своими счетами,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							В 14 часов 30 минут, я направил распоряжение Россельхозбанку о снятии денежных средств со вклада Комфортный на счет карты, по настоящее время, 23 часа 02 минуты распоряжение банк не выполнил. Прошу пояснить почему?<br><br>В  соответствии  со  статье 849 Гражданского кодекса РФ, банк обязан по распоряжению клиента выдавать или списывать со счета денежные средства клиента не позднее дня, следующего за днем поступления в банк соответствующего платежного документа. Рабочий день в банке закончен. Под термином «день», использованным в  статье 843 ГК РФ, следует понимать банковский, или операционный, день (см. ст. 31 Закона о банках), т.е. часть рабочего времени банка, когда он осуществляет соответствующие операции.
						</br></br></div>"
2435,2435,Без оценки,Не выплачены  проценты  по  вкладу,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-test=""responses-message"">
							Добрый  день!  При закрытии вклада по окончании  срока  вклада  21.09.2019  года  в отделении банка, работником  банка была с  трудом выплачена сумма вклада но не  были выплачены проценты по  вкладу ? По настоящее время проценты не выплачены  банком.  Прошу выплатить  проценты  по  вкладу.
						</div>"
2436,2436,Без оценки,"Вроде ведущий российский банк,но....","<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-test=""responses-message"">
							Несерьёзно....в апреле этого года решила открыть вклад. Оооочень долго подбирала надёжный банк и хороший процент...остановилась на россельхозбанк.  При открытии вклада мне сказали,что  надо скачать их приложение и мне отправят логин и пароль от личного кабинета. Прошло полгода, тишина. Я звонила на горячую линию, ходила в банк ,сказали ждите. Очень неприятно, когда тебе говорят одно,а на самом деле делают по другому
						</div>"
2440,2440,Без оценки,Самый лучший банк,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Прочла отклики о банках и не могла удержаться ,чтобы не выразить благодарность коллективу операционного офиса 3349/46/11 с.Икряное. В 2017 году мне срочно понадобились деньги,мне знакомые посоветовали обратиться в Россельхозбанк ,я так и поступила ,не ожидала что меня так душевно встретят.Обратилась я к управляющей С-вой ЕМ ,рассказала о своих проблемах и мне подобрали сразу  доступно   ,без всякой банковской лексики рассказала о  кредитах ,акциях,необходимых документах для  оформления кредита-предложили перечень ,чтобы было удобно собирать документы ,визитку и когда у меня возникали какие -либо вопросы я звонила ,даже в не рабочее время и мне  Не отказывали ,не  бросали трубки ,а на оборот были заинтересованы,чтобы я  быстрее собрала документы.Побольше бы нам таких   Отзывчивых,любящих свою работу людей.
						</div>"
2443,2443,Без оценки,Мне не перевели пенсию,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-test=""responses-message"">
							Мне не перевели пенсию. Люди не открывайте в нем вклады и не оформляйте получения пенсии. Оценка им 1
						</div>"
2446,2446,Без оценки,Нет возможности войти в интернет-банк,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Здравствуйте. <br><br>Так получилось, что банковскими делами, как бывший банковский сотрудник, в нашей семье занимаюсь я. Так как одно приложение на мобильном телефоне неспособно работать с двумя разными клиентами, платежи по кредиту, основным заемщиком по которому является супруг, нужно делать через интернет-банк, который явно против - смс на вход не приходят. Совсем. Ни утром, ни вечером. (Ехать в офис технически очень затруднительно, банкоматов мало. Криптокалькулятор я тоже уже тестировала, спасибо, больше не хочу.) Перевод я сделать могу по реквизитам, а вот проверить остаток, просмотреть изменения графика при досрочном гашении - нет.<br/><br/>Судя по отзывам - не первый год проблеме. Может быть, пора уже её решить?
						</br></br></div>"
2454,2454,Без оценки,Обратный звонок от банка в 1:05 по МСК,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Вчера днем мне звонили из КЦ банка по моей заявке на открытие карты МИР-JCB, в процессе разговора я попросил рассказать каким образом работает кобейджинговая карта при оплате в торговой точке где поддерживаются обе ПС (например в Турции), в результате я был переключен на другого специалиста, затем он переадресовал меня следующему, но меня выкинуло в голосовое меню и было сказано что все операторы заняты, время ожидания более 10 минут, поэтому было предложено заказать обратный звонок, указав его дату и время. Указывал вчерашнее число 18:00, но было сообщено, что ближайшее свободное время завтра в ""час"". <br/><br/>Я и не предполагал, что это будет час ночи) В общем вопрос так и остался не отвеченным, поэтому задаю его здесь. Исходные условия: Карта Мир-JCB (евро), покупка в турецких лирах, допустим на 10000 лир.  Какой будет курс конвертации на 19.09.2019? <br/><br/>Для справки: В турецких магазинах подключенных к эквайрингу от Türkiye İş Bankası или Ziraat Bankasi можно расплачиваться карточкой российской платёжной системы.
						</div>"
2455,2455,Без оценки,Блокировка интернет-банка,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Наступил день,когда заканчивались вклады.Предварительно пришёл в офис,уточнил возможности закрытия 2-х вкладов.Находясь на работе,в мобильном банке закрыл.Один вклад закрывается,но через несколько минут приходит SMS,что требуется подтверждение от службы безопасности банк с рекомендацией позвонить по Московскому номеру или дождаться звонка.Жду,проходит несколько минут,звонок,проверка.Отвечают,что всё хорошо. 2 вклад не закрывается, операции в интернет банке блокируется и рекомендуется обратиться в офис.Прихожу,провожу операцию закрытия,прошу восстановить работу ДБО,на словах ,все должно работать.Ухожу с надеждой,что остальные операции проведу дома,но операции заблокированы.Звоню на гор.линию,тот ещё квест и время.Регистрируют заявку,предлагают открыть вклад с условиями хуже некуда.В конце: называют #№ обращения SD43947600 и предлагается ждать решения в  в течение 10!!! дней. Недоволен страшно.
						</div>"
2458,2458,Без оценки,Очень давно не могут закрыть дебетовую карту,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							У меня, Л-ва Андрея Евгеньевича была два счёта в Россельхозбанке. Их заблокировали, причём не уведомив меня ни по смс(у меня было смс-информирование), ни через личный кабинет в россельхозбанке. Нигде в личном кабинете не было написано, что мои счета заблокированы. Об этом я узнал по телефону горячей линии (11 минут дозванивался к ним). Я написал заявление в офисе по адресу г. Санкт-Петербург, Парадная улица, д.5, корп.1, лит. А 13.09.19 на закрытие счетов с переводом моих денежных средств на МОЙ счет в другом банке. Сотрудница, которая принимала заявление, не представилась, не дала свои контакты. Она сказала, что моё заявление рассмотрят в течение 7 рабочих дней и деньги Вам перечислят. Срок прошёл. Ни ответа, ни привета. Никто мне не звонит, не пишет. Где мои деньги я не знаю. <br/><br/>Прошу представителей банка связаться со мной и прояснить ситуацию.
						</div>"
2462,2462,Без оценки,Плохое обслуживание,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Открыл счёт в данном банке 3 месяца назад. Через месяц обслуживания заблокировали счёт по 115 ФЗ и запросили документы. Все документы были предоставлены в полном объеме. После двух недельного рассмотрения документов банков было принято дополнительное решение со стороны банка на выездную проверку в офис компании. Прошла ещё неделя ожидания (компания не работает уже месяц) так никто не приехал. Дозвониться до сотрудников офиса можно только меняя номер телефона (после первого звонка перестают брать трубки). Решения проблемы так и не получил. Итог один закрытие счета.
						</div>"
2467,2467,Без оценки,Рефинансирование,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Добрый вечер!<br><br>Мною была составлена претензия в адрес Россельхозбанка, по поводу рефинансирования ипотечного кредита, а именно дома с земельным участком. По истечению нескольких недель ответа не последовала. Звонили несколько раз с Казани с предложением завести заявку заново ,но так и не дали ответ ,какая же процентная ставка в Россельхозбанке по рефинансированию дома с земельным участком. На данное время информацию, которую скидывают не соответствует действительности сумма кредита до 3 млн процентная ставка 11,5, более 3 млн - 11,3%. Акция длится <a href=""http://x-apple-data-detectors://0"" target=""_blank"">до 31.10.2019</a>. Третий раз клиентку одобрили под 13,5%. Сумма кредита более 3 млн.<br/><br/>Вопрос почему? Дайте письменный ответ, какая процентная ставка на рефинансирование. Клиент более двух лет платит кредит в банке, является добросовестным плательщиком. Почему такое отношение к клиентам? Почему банк не может дать письменный ответ. Следующая жалоба будет написана в ЦБ и  федеральную антимонопольную службу РФ, скан по действующим аукционным продуктам РСХБ , будут приложены, где банк заведомо предоставляет ложную информацию по акциям.
						</br></br></div>"
2469,2469,Без оценки,С трудом преодолевают свои же трудности,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Зашёл в отделение на Большой Семёновской оформить новую карту банка. Что-то оформление банального продукта вызывает  огромные сложности, операционистки прям коллегиально оформляли, со звонками в поддержку и т.п. Делаю вывод: продукт запустили, разрекламировали, но ПО не отработали, что вызывает трудности для операционистов, которые они героически преодолевают, за что им пятерка. Прям реально понравилось как они все вместе они работали над решением задачи. Отдельно порадовало нововведение в виде альбома раскрасок с карандашами - дочка была занята ))
						</div>"
2474,2474,Без оценки,Страховка,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Здравствуйте. <br><br>У меня такая ситуация. Взяли ипотеку в 2018 году в банке в первый год оплатили страховку.  В 2019 году   в июле нужно было продлить страховку, что мы и сделали - внесли деньги на счет, написали заявление, но деньги не были списаны ни в июле ни в августе. При обращении в банк нам сказали, что нам увеличили  ставку на один процент  и соответственно сумма страховки увеличилась, мы переподписали договор на страховку и оплатили  страховку уже вместо 13 тыс. руб 13 700. <br/><br/>В связи с этим хотелось выяснить кто виноват в данной ситуации и возможно ли сделать перерасчет за два месяца на которые была поднята ставка?
						</br></br></div>"
2477,2477,Без оценки,Пожелания и замечания к работе банка,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Добрый день! Являюсь вашим клиентом по ипотечному кредитованию. Неоднакратно обращалась по различным вопросам в разные отделения Россельхозбанк, и в этом отзыве мне бы хотелось поднять все те вопросы, которые у меня накопились за все время моего обслуживания в вашем банке.<br><br>Начну с благодарных слов, а конкретно хочу сказать большое человеческое спасибо руководителю отделения на Каменоостровском пр., 17-а - <strong><u>Б-ву Константину Альбертовичу</u></strong>. Он не только смог помочь мне урегилировать спорный вопрос, но и разрешить ее на самом высоком профессиональном уровне. <strong><u>Константин, </u></strong>спасибо большое, за ваш профессиональный подход, понимание и решения моего вопроса. Было бы здорово, если бы и операционистки вашего отделения проявляли такую же инициативу и индивидуальный подход к каждому клиенту.<br/><br/>Вкратце о произошедшей ситуации:  16/09/2019 я пришла в отделение на Каменоостровском пр-те, чтобы получить новую карту для пополнения очередного платежа по ипотеке, крайняя дата погашения которой заканчивалась 17/09/2019 г. В отделение я пришла в 17:15 и операционистка (не запомнила ее имени), работающая на 1-м этаже (окошко №3) сообщила мне, что карту я не получу,  так как касса у них уже закрылась в 17-00. Учитывая тот факт, что я сама работаю до 18-00, график работы данного отделения с пн-пт с 09-00 до 18-00, да еще мне заявляют, что касса вообще функционирует до 17-00, и никакой информации о<br/>работе кассы на сайте банка не зафиксировано, то я естественно стала высказывать свои возмущения и требовать какой-либо выход из моей ситуации. Отпроситься с моей работы не то что проблематично, но за последние месяцы мне пришлось немало побегать в ваш банк в связи с оформлением и сбора документов по закладной.<br/><br/>К тому же, уважаемый Россельхозбанк, объясните мне, почему при выпуске новой карты сотрудники банка не обзванивают своих клиентов? О выпуске карты я узнала через смс-оповещение, в котором отсутствовала детальная информация, в каком конкретном отделении находится моя выпущенная карта. В смс указывалась лишь информация о том, что выпущена новая карта и, что я могу ее получить в неком отделении под №9. Мммм, простите, а в каком источнике я должна искать ваше отделение №9? Но ладно, я нашла время и позвонила в отделение на Стахановцев, д. 6 (22.08.2019 в 11:03). Попросила у сотрудника вашего банка уточнить для меня, где же находится загадочное отделение №9. Сотрудник, мне сообщил, что это отделение находится в г. Гатчина. На мои вопросы, а какая связь между мной и г. Гатчина, когда я вообще проживаю в Санкт-Петербурге и не имею никакого отношения к этому городу,  сотрудник не смог дать внятного ответа, и дал рекомендацию, чтобы я написала заявление и  мне вышлют карту в удобное для меня отделение. Как оказалось позднее, этот сотрудник со Стахановцев предоставил мне некорректную информацию об отделении №9. Мне пришлось ехать в отделение на ул. Парадная, д.5,  чтобы выяснить вопрос, ну где же находится моя карта.<br/><br/>В общем, только при личном посещении я смогла добиться точного адреса отделения №9.  Да, забыла упоминуть, что мой ипотечный договор изначально заключался в отделении на ул. Профессора Попова и, который по каким-то причинам закрылся и больше не функционирует. Поэтому, заранее отвечаю на возможный ваш вопрос, что я понятия не имела, к какому отделению я прикреплена...<br/><br/>Продолжение в следующем отзыве, так как на сайте стоит ограничение в 3600 символов.
						</br></br></div>"
2481,2481,Без оценки,Обращение,"<div class=""responses__item__message markup-inside-small markup-inside-small--bullet"" data-full="""">
							Мною, совместно с супругой (далее – мы), 20 декабря 2017 года заключен кредитный договор с Операционном офисом Ханты-Мансийский № 3349/71/1 Тюменского регионального филиала Россельхозбанка по адресу: 628011, г. Ханты-Мансийск, ул.Энгельса, 27 (далее - Операционный офис Ханты-Мансийский) на покупку жилого дома блокированной застройки, расположенного на земельном участке. Дом является многоквартирным и состоит из 8 квартир. <br><br/>В связи с рождением в моей семье второго ребенка в июне 2018 года, а также действием утвержденного Постановления Правительства Российской Федерации от 30.12.2017 № 1711 ""Об утверждении Правил предоставления субсидий из федерального бюджета российским кредитным организациям и акционерному обществу ""Агентство ипотечного жилищного кредитования"" на возмещение недополученных доходов по выданным (приобретенным) жилищным (ипотечным) кредитам (займам), предоставленным гражданам Российской Федерации, имеющим детей"" (далее – Постановление Правительства РФ) мы с марта 2019 года вплоть до августа 2019 года обращались к сотрудникам Операционного офиса Ханты-Мансийский о желании написать заявление на рефинансирование ипотечного кредита по программе ""Ипотека с государственной поддержкой семей с детьми"". Сотрудники банка отказывали нам в принятии заявления по причине остановки приема заявлений на данном направлении. <br/><br/>8 августа 2019 года мы вновь обратились в Операционный офис Ханты-Мансийский для заполнения заявления на рефинансирование имеющегося ипотечного кредита под сниженную ставку по программе ""Ипотека с государственной поддержкой семей с детьми"" в рамках действия вышеуказанного постановления Правительства Российской Федерации.<br/><br/>После подачи заявления от 8 августа 2019 года мое устное общение с представителями Операционного офиса Ханты-Мансийский вплоть до 15 августа 2019 сводилось к тому, что позиция банка о решении по рефинансированию ипотечного кредита менялась ежедневно: начиная от устного отказа, последующего устного одобрения и снова устного отказа, аргументируя тем, что в Правилах Банка указана возможность рефинансирования ранее предоставленного кредита (займа) на приобретение КВАРТИР. В соответствии с этим наш жилой дом, состоящий из 8 квартир не подходит под категорию жилья указанного в правилах Банка. <br/><br/>При этом в п.1. Правил Постановлении Правительства РФ не указана конкретная характеристика. Также нами написано заявление от 15 августа 2019 года о предоставлении официального отказа по рефинансированию ипотечного кредита в письменном виде и оно зарегистрировано сотрудниками банка от 15.08.2019. Но к сожалению на сегодняшний день ответ не получен, более того, обратившись повторно 10 сентября 2019 года в Операционный офис Ханты-Мансийский мне было сказано, что про мое заявление, зарегистрированное банком, всё еще не направлено в Тюменский региональный филиал Россельхозбанка для дальнейшего рассмотрения и предоставления ответа.<br/><br/>Прошу:<br/>1)     провести служебное расследование по факту некомпетентности и неисполнения своих должностных обязанностей сотрудниками операционного офиса Ханты-Мансийский при работе с физическими лицами.<br/>2)     внести соответствующие поправки в правила Банка,исключающие противоречие правил Банка с утвержденным и действующим постановлением Правительства Российской Федерации от 30.12.2017 № 1711.<br/>3)    прошу рассмотреть возможность моей повторной подачи заявления на рефинансирование ипотечного<br/>кредита в Россельхозбанке в рамках и сроках действующего законодательства Российской Федерации.
						</br></div>"
